col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
40,48,56,52,47,10,7,,83,78
45,70,86,63,66,49,81,80,90,92
25,42,57,43,91,29,28,61,51,3
,96,48,30,85,73,62,49,74,17
90,,65,79,70,2,51,74,6,71
17,75,90,83,60,68,8,,65,54
43,89,76,87,27,,83,95,56,
3,64,79,94,17,7,68,,63,10
27,17,86,56,74,62,52,11,,84
99,81,80,52,40,46,1,74,33,86
11,60,,,27,94,95,87,65,63
40,18,96,36,50,45,93,75,45,45
,,16,69,80,75,80,86,,34
87,24,98,79,45,10,74,29,74,47
49,100,51,95,94,28,41,50,77,23
87,15,88,62,85,35,8,49,45,
28,19,85,76,82,27,57,48,,
69,60,82,,85,99,27,46,,14
56,5,85,32,28,9,,4,41,10
63,26,,26,12,11,71,14,38,65
8,67,55,97,78,21,26,64,20,52
66,23,35,46,46,42,26,7,70,98
8,45,5,7,33,66,74,59,55,19
96,72,59,86,98,25,96,,47,70
90,30,29,64,59,93,70,,18,
67,11,100,100,,5,89,73,3,65
41,10,63,20,64,59,27,47,82,69
61,62,69,10,19,19,13,34,55,76
,72,31,67,47,64,100,,42,26
3,41,,4,65,,13,12,4,
75,86,73,89,72,63,,16,73,45
,32,41,2,87,76,65,22,80,16
,87,,86,97,40,35,7,96,38
63,50,,96,3,14,47,21,74,99
78,40,81,20,39,83,94,6,72,94
14,5,71,24,82,29,51,54,28,93
24,48,35,1,27,26,50,25,33,66
66,61,85,68,72,34,64,78,,93
,1,19,84,91,80,73,100,40,98
89,98,29,5,9,78,,5,96,27
30,53,78,58,49,62,12,88,25,22
94,57,100,83,,,60,92,19,76
19,91,10,68,9,59,,12,37,100
96,40,97,37,70,52,76,24,84,68
25,27,78,41,57,45,93,50,1,
54,22,10,49,7,54,1,25,66,
75,46,21,89,41,8,,94,100,100
55,,,76,71,91,30,9,57,70
36,41,23,35,62,95,9,,41,53
,,41,95,11,59,68,40,95,30
42,81,,52,62,56,43,76,14,38
,57,68,11,96,5,86,97,,63
98,29,96,47,38,77,4,22,36,45
46,36,40,89,4,82,47,66,17,52
43,76,73,49,88,70,31,57,42,97
10,67,68,27,84,7,,9,7,36
65,33,19,52,59,30,49,15,25,49
19,45,8,60,55,33,,44,36,60
39,77,78,25,49,88,21,78,38,44
70,,87,6,88,18,54,98,12,90
35,48,79,47,65,14,80,79,29,43
55,76,18,,25,12,,97,43,65
45,26,41,76,,43,42,97,50,5
52,4,39,7,70,98,36,16,74,89
,80,40,71,44,69,97,45,44,17
88,68,39,90,99,80,53,58,13,12
64,3,86,19,17,78,50,17,35,30
22,18,34,14,3,37,29,49,8,42
73,,32,,21,25,12,76,,57
,96,,83,79,16,67,3,74,3
92,49,69,,34,54,48,51,13,
36,20,9,86,75,21,,88,81,55
5,98,100,62,82,,44,68,34,95
52,31,55,31,4,76,15,45,33,
34,39,89,7,,3,63,51,50,87
59,39,99,34,99,85,,43,97,9
31,24,95,19,23,94,69,42,65,1
51,71,10,15,64,29,65,81,72,88
81,18,89,1,69,66,44,2,76,10
20,,30,43,62,71,8,40,64,16
55,41,53,79,51,35,25,33,68,74
48,66,67,80,45,96,48,47,45,46
57,54,82,48,26,91,23,40,60,61
96,41,14,9,99,79,,81,79,38
60,,44,20,25,98,37,,94,91
78,15,,18,7,97,48,1,38,45
54,18,55,56,39,20,14,100,98,88
68,14,93,,27,62,11,57,21,60
30,78,78,77,52,45,2,77,9,95
9,38,42,32,,33,45,25,76,38
,91,77,5,80,44,17,74,65,21
15,15,90,90,12,63,98,15,44,
54,,1,99,82,48,99,2,14,5
50,,89,53,41,97,,91,87,95
21,8,67,38,50,38,72,37,65,47
20,39,,12,37,35,52,44,98,31
,100,35,66,29,55,50,81,45,17
3,26,,,94,83,71,31,50,95
,97,,81,,9,11,98,53,
35,78,27,51,19,,8,29,6,28
82,59,61,31,90,27,7,10,13,55
2,66,11,28,,,23,34,2,12
94,3,30,29,6,99,3,22,100,
89,27,90,22,3,64,21,43,74,100
47,47,58,60,30,28,82,57,7,16
18,,29,8,69,74,63,98,83,11
,71,79,,14,54,12,4,29,55
34,66,21,70,31,2,67,97,74,78
12,45,13,39,42,57,96,8,28,36
14,44,17,16,24,85,60,32,18,12
,36,53,58,,69,8,24,65,78
94,60,24,84,3,,16,64,,81
59,,1,89,76,98,10,47,89,
91,41,26,14,66,,44,7,83,3
53,16,36,46,7,39,52,100,23,45
95,62,20,95,38,,59,,,90
19,27,63,67,68,,18,73,81,72
19,29,24,24,45,42,65,30,66,77
90,87,28,80,23,30,31,81,14,99
33,33,45,64,,,,2,83,70
27,63,17,9,88,94,25,72,56,75
81,20,80,,67,37,18,,18,12
97,73,,29,10,23,36,82,75,49
36,91,50,79,91,62,62,5,23,45
19,67,85,,41,91,57,69,25,23
51,71,70,35,58,61,73,71,18,65
57,,46,14,74,60,41,69,31,60
,78,14,98,16,4,87,39,17,64
15,80,33,,7,,46,,36,78
92,10,79,99,40,54,80,75,37,57
49,14,35,19,81,,74,12,55,12
85,11,1,,88,16,14,14,99,16
45,91,,35,24,62,31,84,81,61
83,85,72,47,10,31,69,21,45,93
,28,89,68,76,12,,90,80,67
38,22,,,85,74,61,70,55,81
52,16,67,6,99,41,,15,35,31
13,63,7,31,63,27,33,24,97,5
1,,92,97,4,2,24,41,98,39
65,31,19,41,87,45,13,9,97,98
,66,13,19,60,4,70,36,44,55
55,82,6,72,49,51,81,9,58,39
60,82,2,85,78,71,90,22,87,77
,21,26,28,52,39,4,,26,43
,9,99,98,85,2,,25,26,81
4,72,34,55,40,35,10,82,,
63,12,97,88,44,57,47,81,48,88
69,20,23,,6,65,1,7,64,17
84,100,22,37,63,,67,,38,
31,42,15,,40,5,76,13,73,6
44,,31,65,86,100,37,61,98,10
16,37,51,11,37,32,60,69,48,100
,,87,3,87,61,6,11,76,77
99,24,57,1,60,86,21,98,4,18
10,31,56,88,54,19,52,,4,
51,66,83,20,38,98,66,84,16,51
38,25,47,88,40,5,,56,8,86
45,5,,2,18,55,90,72,98,29
,48,95,55,8,20,92,21,97,80
93,45,8,98,53,25,90,73,51,67
14,83,15,38,82,49,15,42,62,44
,50,,42,1,19,58,5,26,10
5,5,60,49,8,,82,78,72,82
13,67,91,13,,13,74,10,30,31
85,,87,3,8,38,78,45,8,34
94,66,88,,43,4,24,95,26,53
39,11,57,81,56,,55,54,,69
46,36,59,52,,46,48,25,15,14
46,51,55,17,,73,48,37,28,64
93,63,89,91,29,66,21,59,5,26
50,7,95,29,59,81,58,84,9,19
79,66,84,54,64,13,87,47,68,49
24,84,45,71,91,52,29,6,99,2
16,77,,81,81,52,97,38,79,93
35,46,4,90,96,90,34,48,11,80
55,,50,49,14,17,100,86,94,17
23,90,100,10,34,9,59,43,91,99
,67,78,7,27,88,57,70,63,19
,33,85,49,96,35,63,,34,46
41,68,,24,99,57,4,,,54
97,,88,85,36,,92,96,,69
64,78,12,90,18,4,65,45,85,34
7,37,49,59,5,73,81,90,72,18
2,100,44,,97,68,5,29,,51
34,59,91,69,58,1,87,23,17,6
61,,10,7,90,23,,70,75,36
51,98,36,25,1,8,38,55,68,81
76,36,30,82,33,20,2,13,78,79
38,98,9,34,53,52,66,83,89,22
74,36,38,,80,54,34,59,14,97
,36,95,12,75,61,96,62,11,15
76,11,84,30,,17,78,50,74,14
10,3,60,44,29,52,52,28,,35
73,25,,56,49,,44,98,34,
67,8,2,46,,44,44,48,90,32
38,4,1,17,77,79,35,2,54,53
31,33,53,8,67,69,71,74,27,73
17,41,24,38,23,,25,,35,11
,,,74,24,,62,14,84,88
8,24,50,41,85,13,41,,31,28
42,53,42,74,80,17,15,,11,49
54,32,79,8,93,64,11,38,31,43
49,58,,46,29,,63,4,5,40
35,3,65,70,5,48,85,7,16,38
94,13,87,2,76,64,100,2,92,23
36,58,58,91,17,52,49,82,82,48
27,90,77,95,35,26,11,92,33,66
67,7,90,7,,27,20,42,86,36
24,69,20,92,25,83,,21,11,3
86,88,21,,21,93,18,4,,14
44,32,84,90,58,,100,85,78,76
31,71,27,27,81,36,72,8,45,19
19,54,46,50,45,,41,34,,32
4,30,90,95,72,99,97,67,22,45
48,11,17,83,40,41,13,45,52,67
38,83,,,38,50,71,38,75,90
56,26,80,89,38,70,47,53,16,31
32,58,6,,82,71,89,96,83,41
91,49,43,34,71,57,49,56,20,72
99,18,98,63,33,92,88,18,61,6
40,60,44,11,50,42,47,71,40,23
38,31,88,17,48,92,39,86,77,52
11,15,42,54,84,,97,59,95,
44,95,86,4,91,39,40,58,30,22
,,52,72,97,67,52,36,76,32
18,24,88,26,76,91,88,59,17,18
15,,57,43,26,31,9,33,59,56
45,63,59,63,80,83,57,49,42,57
64,,77,73,62,15,14,57,67,80
,66,4,7,86,97,31,45,,49
8,2,52,62,19,85,3,12,71,60
2,4,14,34,32,12,54,12,48,75
73,51,66,86,25,49,36,63,96,89
12,82,29,28,84,14,71,,5,23
96,33,52,85,87,43,59,,8,94
,43,49,,31,62,41,40,98,80
85,28,84,91,97,3,61,50,44,81
27,75,52,58,,71,19,23,,32
67,21,13,64,,77,66,40,72,30
4,32,,36,41,15,3,45,5,60
71,20,40,34,93,97,86,2,3,62
20,80,97,,,,26,76,65,39
62,86,,89,7,67,5,11,65,
64,57,65,36,78,18,33,56,40,87
75,65,7,89,74,4,88,83,43,1
95,11,24,79,41,59,100,27,88,23
25,16,15,,9,98,27,58,72,54
47,,65,94,,33,8,12,97,19
79,22,19,75,17,82,21,40,44,
99,92,96,,85,71,84,31,,27
65,80,68,13,83,74,24,26,95,7
88,35,76,,16,13,,31,57,61
80,93,93,79,,,20,29,68,11
,17,12,6,41,70,45,89,1,32
21,67,6,95,33,28,3,42,39,78
78,62,65,28,25,52,36,31,70,27
97,9,58,27,43,87,99,3,57,40
24,8,47,92,39,74,40,73,21,9
11,,86,38,55,55,65,96,64,38
5,95,27,21,71,19,,35,65,
96,7,21,27,28,35,80,7,95,51
16,50,49,16,83,96,39,91,30,73
88,4,80,,3,53,95,55,51,54
62,58,92,18,25,18,29,65,37,97
6,84,27,87,99,46,24,58,6,18
3,86,23,84,10,4,48,77,66,9
87,49,10,,69,46,53,49,15,74
27,64,86,55,66,49,97,9,,98
63,11,75,35,74,92,70,43,23,8
8,87,23,42,34,81,30,98,7,15
94,18,83,97,,,64,72,48,
96,78,50,63,45,38,,48,46,67
14,51,80,69,57,82,12,46,84,74
9,,91,,17,89,94,,81,26
7,89,99,82,44,19,,,86,21
53,36,86,26,92,47,95,71,93,48
72,63,,85,,52,37,7,,
20,27,40,93,31,17,38,56,53,89
100,61,7,20,58,12,,44,17,96
54,61,83,50,69,13,20,17,55,25
5,81,38,33,,81,53,88,8,25
79,12,13,53,24,76,,100,36,79
44,80,81,25,37,69,66,63,11,44
56,,74,61,48,67,82,12,85,
,23,79,51,86,88,59,33,36,48
64,26,60,94,57,88,97,35,83,17
8,31,99,24,27,64,36,70,97,74
68,7,71,12,23,28,18,62,52,11
,,18,81,8,9,95,90,25,49
27,32,55,66,33,3,61,2,99,13
68,13,13,11,7,93,7,66,100,30
2,53,18,29,43,38,10,22,50,62
81,,60,66,72,22,75,95,24,41
100,79,26,83,10,13,85,87,2,2
13,89,21,,93,57,,52,69,26
57,60,27,,84,,67,88,89,35
98,21,70,46,6,24,42,79,51,30
,63,78,98,35,,88,61,57,10
77,73,17,,,61,53,100,21,81
43,6,39,41,6,32,24,67,18,98
81,66,97,43,80,82,58,3,50,
27,13,100,82,47,80,88,58,99,75
94,56,39,68,73,,30,71,64,8
8,46,96,29,54,,33,28,9,11
93,36,60,26,4,86,61,23,51,98
22,63,57,65,66,,63,25,79,1
,93,13,17,45,44,57,47,36,71
3,53,16,16,68,61,53,79,,38
30,24,8,98,75,63,49,95,100,48
65,23,8,81,49,57,,62,33,59
54,22,3,42,2,94,32,50,72,29
54,44,1,10,,25,47,86,29,82
43,27,53,23,40,29,79,10,79,68
16,70,27,74,64,45,78,3,6,76
97,,50,,35,11,79,73,43,7
37,14,54,99,81,50,46,,79,39
81,9,51,78,,2,40,64,41,6
24,99,64,91,60,14,93,3,99,42
66,32,53,,36,,24,35,27,45
75,79,56,55,92,39,46,27,87,78
89,61,64,98,69,44,35,26,8,9
31,37,,,,,22,22,29,33
70,51,35,87,,,19,28,56,63
39,7,27,34,14,78,7,40,,13
92,48,37,4,60,37,21,92,42,
24,63,71,87,2,98,89,4,93,
11,93,24,74,42,75,53,29,,3
66,70,5,12,75,,,10,59,41
100,55,35,70,42,9,69,1,100,68
90,84,,18,100,92,83,48,52,94
23,92,56,31,76,45,99,55,80,89
1,,,47,61,,80,94,25,46
34,65,66,84,93,,95,66,,69
99,36,49,15,46,,32,95,100,47
84,5,41,41,100,74,27,24,94,37
3,56,74,6,15,18,19,37,100,72
41,62,,6,12,1,4,5,20,19
45,2,,66,,16,,27,83,54
88,,34,17,86,25,71,9,86,78
20,91,37,50,,59,3,60,84,59
,50,72,22,33,54,10,13,19,99
73,,63,,26,32,4,12,,88
60,,15,73,17,89,97,24,53,56
20,6,18,89,1,76,27,50,,80
92,72,,79,,21,66,,68,85
33,84,86,69,93,41,95,,63,30
37,9,36,65,60,14,37,86,94,18
2,17,56,87,32,19,44,9,2,38
92,70,72,68,26,12,92,83,42,
26,6,40,88,29,51,50,,93,89
8,43,65,20,66,38,50,50,91,2
49,10,81,38,46,27,100,,64,10
7,38,93,80,83,5,49,10,58,33
26,64,,21,14,27,15,6,13,6
93,32,93,76,89,21,7,2,78,7
29,51,2,60,17,7,5,98,58,93
93,32,4,6,64,93,56,78,93,90
62,32,68,83,85,13,66,11,63,77
32,37,29,20,73,1,17,17,67,73
54,58,30,30,61,62,5,21,80,94
72,41,26,,38,66,56,40,43,59
66,,80,,90,67,83,27,,87
6,17,60,82,92,41,75,59,64,95
43,36,10,100,61,19,67,16,76,100
12,57,83,,36,34,88,24,69,68
61,45,,64,2,21,22,13,40,43
45,4,82,21,42,46,72,71,93,54
60,37,55,14,60,,83,59,76,90
56,3,81,84,10,77,81,46,30,9
18,85,89,90,33,99,80,10,52,64
49,13,51,72,34,57,85,,46,39
26,99,26,43,92,16,100,,81,27
18,58,5,15,,70,96,22,70,
22,55,100,23,98,51,62,68,69,43
75,97,42,80,56,27,36,8,86,18
35,8,29,38,7,9,,9,15,
95,26,78,,56,81,43,18,15,45
37,,,,,54,15,59,98,29
17,36,85,55,72,79,95,75,59,14
,83,37,,32,33,8,99,78,6
22,79,54,58,75,50,94,83,31,14
61,88,3,9,76,53,,54,36,79
19,65,92,20,66,39,29,81,99,61
42,38,93,79,11,87,88,74,22,71
19,11,65,56,41,73,46,69,,74
63,,,73,,84,70,97,42,
,80,59,48,,4,41,,3,97
87,68,41,21,55,54,9,44,30,80
16,64,23,22,91,35,51,26,36,74
2,11,35,50,96,64,79,99,75,85
71,26,61,91,34,59,79,61,41,50
26,68,81,22,46,46,94,14,15,50
44,72,37,83,99,93,28,,86,86
8,9,65,,62,18,82,52,,
92,66,87,100,,82,90,27,78,55
22,77,22,48,6,88,91,59,74,32
98,6,11,72,33,45,12,12,21,15
78,23,48,36,8,17,44,,82,51
52,,59,60,23,47,54,1,48,1
24,,67,47,69,46,61,44,19,33
16,89,,,72,91,5,79,,33
20,14,92,79,37,6,,42,20,42
42,52,85,76,34,46,,47,98,14
11,,19,60,61,78,59,100,20,69
54,84,,,91,49,7,,5,27
68,23,33,,36,68,99,32,1,1
37,70,68,32,39,45,34,14,70,84
48,48,78,91,19,,34,56,22,67
,,83,49,42,55,18,56,82,84
37,69,,33,5,34,65,8,84,75
30,9,16,55,67,9,56,46,99,27
46,58,65,82,66,70,97,2,51,99
38,58,95,64,97,22,55,89,37,49
36,8,85,78,67,12,88,60,1,31
5,66,77,6,70,67,67,51,57,46
46,45,7,15,29,25,31,46,20,33
7,71,27,67,34,38,76,10,14,89
27,16,13,93,9,,4,,11,74
67,41,71,33,28,41,5,80,69,68
58,28,67,75,57,4,55,54,25,78
58,10,40,92,15,45,79,12,3,86
30,68,52,70,70,69,10,,83,15
73,69,43,65,,79,37,91,68,19
90,90,80,9,66,54,83,42,78,1
75,85,65,39,43,,,68,27,
51,74,4,89,76,23,92,96,63,64
17,44,87,45,99,82,19,43,12,36
97,23,33,79,24,81,85,31,88,4
62,31,63,14,99,67,16,29,,92
19,31,,90,73,62,82,,50,88
41,53,87,88,,71,57,,19,22
,9,81,40,65,,95,67,38,70
62,65,18,,,16,21,12,62,10
73,41,72,,,17,22,92,44,18
46,33,31,96,56,81,100,17,47,100
,23,51,43,38,85,33,47,5,27
47,46,74,44,48,27,99,77,12,9
36,9,14,87,50,92,12,86,100,66
55,73,90,56,86,93,27,,18,49
55,90,16,,100,73,30,20,42,79
64,28,29,30,,,47,47,73,28
99,9,39,46,2,,19,32,96,42
15,100,39,67,63,87,13,15,21,39
31,41,32,25,28,29,43,52,66,1
39,100,75,,31,18,37,5,61,86
92,7,55,7,59,100,22,10,84,30
70,48,33,98,53,,50,27,20,98
21,88,47,49,91,77,,88,50,74
19,,60,17,83,90,29,,87,
44,20,80,30,8,25,81,37,30,83
,65,4,8,90,16,,40,20,95
74,63,81,91,28,83,82,19,,61
25,47,26,18,36,68,33,66,87,78
4,73,12,52,86,77,81,5,88,10
,,9,84,47,50,37,19,14,25
84,68,6,70,80,3,46,85,32,86
20,99,87,96,,87,80,100,4,51
19,26,64,,7,64,73,29,77,35
73,62,34,12,78,61,94,95,31,44
39,52,1,72,71,90,13,,96,76
5,82,81,,52,79,81,91,33,16
38,50,25,52,46,,51,91,4,26
24,11,31,49,98,100,28,,5,96
43,71,,91,22,,2,,23,83
7,46,66,60,75,26,84,40,85,52
44,16,51,42,16,26,,97,9,70
,2,93,,14,36,51,,51,13
72,86,24,74,68,6,73,,33,
41,30,37,13,98,59,,38,,67
41,83,91,20,32,39,70,98,37,16
38,45,52,64,94,98,,13,53,
81,79,,71,42,53,23,48,50,50
86,4,3,59,91,82,58,46,63,83
86,32,10,69,,81,33,35,27,15
25,10,84,,35,94,16,100,84,52
42,1,17,92,,12,85,12,49,92
36,79,60,58,,,27,85,70,
81,67,84,29,6,72,42,71,67,27
,62,98,55,10,71,2,45,38,48
93,8,55,7,76,35,88,58,85,
40,34,30,,33,67,33,,71,5
64,19,,89,75,62,70,50,50,7
98,50,71,100,31,100,54,11,15,58
32,75,68,11,87,77,25,75,40,79
,72,13,6,73,76,85,75,20,87
6,23,98,2,29,79,87,44,57,75
60,,19,33,23,4,39,1,28,80
33,72,66,4,68,98,81,15,70,36
,,11,24,61,81,60,49,16,31
63,23,,,86,3,69,12,30,24
100,42,64,72,,98,27,49,69,91
67,,23,41,48,25,32,15,13,83
19,52,50,64,71,,85,80,99,
5,60,16,65,51,17,54,88,11,18
88,84,19,83,23,85,44,52,77,36
7,9,59,22,55,8,40,83,84,47
48,,38,65,,,52,91,71,78
2,67,,64,61,72,21,44,68,20
22,46,41,55,91,56,72,,43,
47,27,34,16,25,14,3,8,44,20
60,56,12,58,99,95,97,25,46,43
86,81,54,38,89,98,77,,81,
54,94,5,87,64,57,54,43,81,21
28,45,63,36,36,31,14,43,100,68
33,98,11,33,51,27,62,20,39,56
86,22,18,45,27,1,94,83,2,39
60,36,93,52,54,56,16,,77,70
17,18,5,28,3,36,96,,8,88
19,9,7,63,82,90,88,99,12,65
12,24,40,74,33,18,30,15,9,23
37,52,44,15,36,97,45,85,5,59
3,9,82,42,,10,97,,96,9
70,56,89,34,56,25,31,14,90,39
57,79,87,86,58,73,52,31,52,48
68,76,35,,86,,8,,94,76
62,55,46,16,99,7,53,22,93,8
50,91,38,71,100,75,23,82,57,80
30,39,77,,89,30,72,8,67,
78,15,21,13,36,5,61,12,22,
14,26,17,38,96,25,72,99,43,54
56,13,35,2,23,87,48,92,,32
,70,8,70,88,75,70,16,65,64
95,14,77,82,96,58,100,,5,42
54,4,17,79,88,4,78,15,53,11
2,43,91,93,74,47,40,81,74,57
70,23,86,,26,12,37,85,,98
93,83,,79,75,59,15,27,70,50
39,16,3,12,60,71,70,44,28,67
68,22,82,50,,70,34,17,50,32
61,66,58,37,30,16,84,86,65,36
,82,38,70,32,48,95,34,56,25
48,31,48,15,54,98,80,19,61,23
67,44,68,11,5,76,49,71,,92
6,7,2,86,24,50,24,,94,
93,27,57,1,19,21,20,82,87,88
,38,63,,23,66,54,58,57,80
4,73,12,24,49,54,58,16,41,14
1,55,46,68,,29,72,49,31,20
,44,12,76,28,4,27,46,65,91
25,8,100,71,74,76,61,38,74,5
48,10,60,95,71,34,5,,61,67
,47,29,9,28,56,70,80,73,43
76,97,,69,30,99,99,60,,21
6,7,,100,27,86,3,78,97,12
54,21,84,83,80,91,8,44,,21
4,,92,64,7,14,62,20,27,98
14,30,58,17,87,71,46,4,40,80
10,92,11,27,71,23,27,77,57,13
65,82,20,61,,27,8,13,14,64
,,41,59,,86,28,51,16,12
61,99,99,29,46,51,45,21,92,54
,,25,52,90,79,77,11,27,25
99,88,12,29,43,43,61,70,77,75
30,92,,47,58,46,58,,47,23
38,21,77,74,12,81,68,99,65,14
22,72,95,,25,45,53,46,62,16
89,19,99,,87,43,19,83,87,61
53,99,93,56,12,95,72,50,35,69
,33,,21,92,29,87,82,92,49
20,4,68,51,86,61,51,,83,49
62,63,18,52,,69,,13,65,36
70,14,98,50,79,58,64,54,49,10
50,97,68,3,95,100,9,81,46,14
,53,97,85,41,24,22,8,56,98
55,32,,77,86,36,68,68,87,57
35,42,96,3,64,77,,62,85,3
62,27,54,16,17,86,57,90,5,19
8,30,5,32,30,42,59,36,91,75
50,22,75,18,10,69,,18,85,
59,24,90,29,24,44,57,97,30,
11,,,67,31,81,9,96,41,23
46,9,91,57,83,89,62,72,76,78
,21,28,21,,17,76,85,97,93
45,57,12,76,28,42,75,11,54,
6,4,86,47,17,46,75,90,81,21
37,76,40,59,8,69,30,42,6,80
84,67,,83,3,20,16,40,65,84
20,60,60,22,17,,29,13,3,73
89,,56,52,9,31,6,99,,9
64,3,84,28,49,23,41,72,,33
27,18,49,77,69,95,39,29,51,56
31,69,38,36,,73,29,,6,
92,18,29,80,99,3,80,,67,61
,25,,,99,67,59,38,38,35
76,63,84,48,18,88,27,89,98,28
13,50,63,8,68,32,71,90,,93
28,38,12,50,95,48,87,76,92,5
12,85,10,,79,43,96,26,74,74
37,3,89,34,65,98,,6,75,
39,21,42,50,81,51,75,,32,59
,72,86,72,69,63,73,,1,30
81,84,79,,34,19,33,53,,93
35,31,25,36,27,26,81,61,,13
76,1,81,94,67,29,35,5,31,
28,13,,1,54,81,13,55,40,76
10,85,70,,7,94,64,47,40,44
22,77,,47,36,80,75,,91,72
88,43,93,100,76,51,44,80,95,29
14,64,24,30,40,61,,91,44,65
67,88,2,75,88,,93,7,12,33
57,41,64,35,63,87,81,6,60,89
22,,63,78,48,67,45,,76,26
20,71,76,41,30,54,78,40,78,68
38,86,33,30,60,86,30,97,38,43
16,96,43,36,,44,40,49,88,70
86,,67,,64,96,85,41,74,73
43,32,19,66,37,69,36,31,94,83
38,55,,34,51,44,67,,87,57
60,37,12,74,58,25,3,54,72,
62,30,68,40,31,6,86,23,53,57
2,39,96,71,71,11,,13,90,10
24,33,61,57,1,68,,44,23,29
6,25,72,15,28,10,92,16,92,43
31,,60,34,36,35,64,21,25,85
,33,77,26,17,99,64,29,60,35
77,72,64,54,70,54,,32,8,18
22,30,99,85,11,56,11,23,74,
50,40,22,7,96,69,47,25,13,8
11,53,48,11,46,94,38,55,81,73
82,67,62,80,32,92,57,40,59,88
70,99,71,84,48,19,,85,85,90
6,76,39,,29,24,63,85,84,73
87,21,58,51,,,,93,57,14
92,15,94,65,28,,13,84,82,66
71,90,83,17,35,13,68,24,21,14
61,37,62,29,46,39,22,7,,12
84,90,,84,20,29,47,63,47,32
70,,,72,13,92,73,42,72,74
7,73,83,,5,65,93,15,4,26
39,91,26,13,8,96,2,17,53,42
56,54,96,71,22,24,77,14,60,36
72,17,69,88,44,29,54,11,14,32
100,,64,18,91,33,,60,,13
14,14,12,86,97,45,87,55,39,68
17,90,73,69,50,40,21,55,61,46
,54,94,16,28,43,89,80,,50
55,3,63,67,26,2,8,89,68,53
97,18,12,92,37,,49,53,28,1
51,45,94,59,2,2,,92,36,50
64,73,4,37,17,77,59,98,36,
5,73,65,18,21,41,27,43,70,
,37,72,22,62,66,34,30,18,6
30,56,24,96,38,50,63,6,87,88
16,43,57,14,32,31,17,,78,30
1,34,47,,4,13,70,3,80,
27,77,84,22,80,,16,33,20,2
69,,45,16,81,67,59,83,8,69
33,92,,19,8,38,96,25,34,100
92,40,57,100,62,39,42,42,25,80
29,17,88,41,9,21,24,80,14,
40,65,46,27,33,44,70,30,19,93
32,61,60,7,44,8,71,46,46,28
1,53,36,79,,18,28,23,65,23
15,75,40,76,24,70,38,8,93,6
4,4,46,29,49,76,43,,86,27
94,47,72,23,79,,28,13,60,41
12,92,49,39,,,23,88,18,4
1,27,6,8,9,17,22,87,35,88
90,,14,19,14,97,89,93,73,19
,88,62,39,80,61,63,67,5,
31,15,33,46,48,26,78,7,18,65
29,16,55,87,38,33,26,82,73,62
70,91,54,43,,57,51,,26,81
44,67,86,56,44,69,61,74,,27
77,66,9,88,59,62,37,93,67,5
95,7,68,40,52,88,59,33,86,
88,55,20,6,7,29,19,66,,36
59,13,36,73,,33,37,58,53,29
5,59,39,,4,85,4,,77,31
2,54,33,80,66,61,95,54,56,78
,1,29,2,4,15,83,49,15,4
6,33,,15,66,30,49,58,71,50
38,99,82,,11,58,33,79,96,
56,28,,19,30,76,63,,50,6
27,76,23,,17,43,27,3,98,20
53,66,26,27,66,63,33,71,,63
41,67,90,84,83,86,90,16,30,80
89,32,39,79,74,63,31,62,18,80
37,47,29,39,37,16,14,49,,50
60,98,8,,35,,,29,98,37
71,95,67,98,44,41,65,28,82,38
91,98,67,14,97,26,51,39,78,29
2,34,35,60,52,87,15,33,19,13
43,,38,48,28,,90,74,,57
97,93,91,75,12,,38,26,5,89
75,2,8,45,,,37,31,8,10
1,95,93,,59,70,47,84,81,86
36,19,34,95,74,1,28,68,,69
37,60,59,59,46,97,41,30,91,27
2,,23,27,64,83,64,93,72,3
,7,77,94,84,37,18,,39,58
41,54,12,4,,32,47,84,97,58
81,,,28,71,10,,64,4,99
84,1,96,61,23,47,10,,26,93
1,54,99,43,42,35,56,98,88,42
88,,16,45,18,7,77,97,3,48
3,59,29,,10,48,39,29,88,41
45,3,94,89,44,,1,37,94,77
15,90,,9,84,49,96,,19,7
3,23,86,,24,70,5,72,36,76
,38,27,28,49,91,55,62,77,55
41,52,60,1,61,44,31,68,64,41
66,93,17,80,55,79,4,44,33,18
31,93,26,5,,,84,50,11,74
74,71,66,90,,11,53,45,59,92
47,32,51,32,34,31,91,48,10,57
59,15,,31,23,28,85,37,94,
57,60,71,10,80,4,67,70,8,10
46,50,69,52,67,17,40,47,34,
69,5,70,21,46,13,94,53,57,28
60,100,4,75,87,59,1,44,21,25
68,53,38,85,,93,61,64,81,77
9,90,13,34,12,65,88,40,63,44
,74,1,36,48,25,82,35,55,47
15,82,,45,,29,72,55,100,51
14,8,41,38,97,7,3,99,36,71
14,23,78,42,76,52,50,96,24,
28,8,27,99,43,92,25,97,97,60
78,23,71,87,85,40,,7,31,19
19,43,39,23,44,61,6,33,72,35
79,4,29,98,38,26,32,52,93,53
47,,30,,29,100,69,84,30,46
,,81,13,43,19,38,,96,
18,10,67,43,23,60,44,96,38,31
,4,99,,57,95,65,17,67,85
17,12,,,82,99,11,16,37,38
79,,22,,39,9,72,69,21,31
82,83,32,2,46,30,,62,4,
45,24,68,,76,3,69,69,40,
34,77,32,28,55,90,20,23,38,73
1,93,100,23,33,38,56,12,97,92
